,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,popularity
18799,212017,0.932,0.7659999999999999,0.191,7.95e-06,7,0.261,-12.606,1,0.0394,104.03,4,0.262,0
10936,154285,0.114,0.768,0.691,1.83e-05,2,0.26,-5.341,1,0.4589999999999999,83.94200000000001,4,0.758,0
170,244826,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,1
18273,175444,0.0857,0.687,0.611,0.0,1,0.301,-7.313,1,0.126,79.03399999999999,4,0.789,0
2772,146250,0.013,0.564,0.932,0.1689999999999999,11,0.349,-10.068,1,0.0554,112.937,4,0.619,1
13273,188551,0.5529999999999999,0.423,0.517,6.330000000000001e-05,10,0.465,-10.550999999999998,0,0.0328,160.991,3,0.949,0
8703,210986,0.0116,0.7240000000000001,0.5760000000000001,1.33e-05,10,0.12,-6.71,0,0.0483,105.414,4,0.0608,0
17365,252706,0.00579,0.635,0.8540000000000001,0.0083,10,0.0623,-5.02,0,0.0612,100.851,4,0.59,0
1325,150506,0.8759999999999999,0.632,0.33,8.19e-06,9,0.106,-10.939,0,0.0328,109.826,4,0.805,0
18141,187348,0.0143,0.747,0.705,0.455,7,0.302,-5.377000000000001,1,0.0446,104.978,4,0.25,0
9072,263266,0.0962,0.926,0.851,0.0001699999999999,4,0.113,-5.435,0,0.0907,117.556,4,0.838,0
1945,216666,0.217,0.675,0.885,0.0,1,0.086,-4.432,0,0.0436,97.03,4,0.768,1
1796,246706,0.818,0.292,0.27,5.45e-05,3,0.102,-12.130999999999998,1,0.0313,67.013,3,0.205,0
8217,181066,0.176,0.631,0.69,0.0,2,0.121,-6.676,1,0.0531,94.574,4,0.938,1
14964,225306,1.88e-05,0.501,0.905,0.765,11,0.3829999999999999,-5.721,0,0.0518,123.277,4,0.584,1
11093,116893,0.513,0.8,0.252,0.2239999999999999,11,0.109,-9.816,1,0.214,77.997,3,0.495,0
14560,182973,0.826,0.547,0.2,3.84e-05,4,0.135,-16.734,0,0.0392,91.768,4,0.551,0
9020,217118,0.214,0.7170000000000001,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387,1
4928,213226,0.439,0.544,0.3,0.0,2,0.113,-7.395,1,0.0273,72.982,4,0.168,0
8158,251147,0.0237,0.627,0.847,0.0,10,0.212,-5.303,1,0.0352,126.017,4,0.611,1
13985,160306,0.178,0.708,0.937,0.0,8,0.4479999999999999,-3.218,0,0.0838,93.019,4,0.8109999999999999,0
3903,148653,0.915,0.6920000000000001,0.311,1.33e-05,7,0.107,-9.27,1,0.0397,92.84,4,0.677,0
2606,165391,0.132,0.698,0.542,0.00117,2,0.1989999999999999,-4.317,1,0.131,140.096,4,0.664,0
18296,219320,0.0641,0.594,0.5329999999999999,0.0,11,0.0928,-6.222,1,0.0981,91.496,4,0.524,1
8476,231480,0.00461,0.498,0.83,0.0,6,0.139,-5.157,0,0.0421,89.34200000000001,4,0.4529999999999999,1
12787,282666,0.0515,0.63,0.628,0.0,2,0.091,-4.016,1,0.327,121.307,5,0.266,0
8592,213106,0.0156,0.7140000000000001,0.725,0.0,4,0.0726,-6.4110000000000005,1,0.0402,99.988,4,0.59,1
2575,427200,0.000103,0.7609999999999999,0.721,0.0761,2,0.103,-5.529,1,0.0392,135.181,4,0.39,0
9021,119955,0.0445,0.629,0.657,0.0,1,0.4629999999999999,-5.853,1,0.217,79.953,4,0.4679999999999999,0
15912,165386,0.4629999999999999,0.731,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631,1
15151,214846,0.037,0.7909999999999999,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,1
12671,207454,0.301,0.7020000000000001,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843,1
3522,266017,0.09,0.6759999999999999,0.593,0.0,7,0.192,-11.663,0,0.413,138.735,4,0.287,0
11405,206117,0.0798,0.491,0.552,0.0,3,0.123,-8.334,0,0.307,77.531,4,0.223,0
4015,202586,1.35e-05,0.584,0.792,0.8490000000000001,4,0.259,-6.024,1,0.0329,150.061,4,0.784,0
15137,200624,0.0126,0.604,0.7959999999999999,0.0,1,0.106,-2.416,0,0.0597,127.991,4,0.225,0
358,268706,0.6809999999999999,0.695,0.282,0.0267,9,0.0767,-15.359000000000002,1,0.0295,91.681,4,0.445,0
12796,191306,0.0867,0.821,0.596,7.11e-06,8,0.0915,-5.935,0,0.0679,140.043,4,0.3989999999999999,0
2349,204586,0.352,0.5670000000000001,0.602,0.0,11,0.15,-8.619,0,0.0786,202.351,4,0.767,0
5009,138000,0.938,0.715,0.275,2.04e-05,4,0.396,-11.992,1,0.0477,158.373,4,0.8079999999999999,0
9660,221746,0.00601,0.585,0.8009999999999999,8.2e-05,11,0.0865,-5.406000000000001,0,0.0995,101.987,4,0.283,0
1748,211852,0.4039999999999999,0.629,0.601,0.0,10,0.0582,-7.507999999999999,0,0.309,199.921,4,0.612,1
13661,199300,0.107,0.843,0.58,1.84e-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638,1
6668,208474,0.115,0.725,0.94,0.00431,5,0.0864,-2.32,0,0.0435,127.051,4,0.905,1
3657,230693,0.0294,0.918,0.7340000000000001,7.9e-06,11,0.191,-2.832,0,0.2689999999999999,97.044,4,0.608,0
10772,234510,0.00281,0.759,0.517,0.906,11,0.0782,-12.275,0,0.0601,120.016,4,0.411,0
12157,203673,0.3329999999999999,0.637,0.928,0.00306,7,0.614,-4.795,1,0.341,136.0,4,0.5920000000000001,0
4038,151053,0.0146,0.918,0.419,4.67e-06,7,0.195,-9.129,0,0.104,96.036,4,0.7559999999999999,1
2925,185199,0.0493,0.7829999999999999,0.706,0.0617,7,0.158,-7.544,1,0.0434,141.02100000000002,4,0.96,0
2396,218360,0.3,0.725,0.583,0.000215,1,0.0665,-9.942,0,0.0424,79.984,4,0.765,1
2989,195600,0.00274,0.455,0.976,0.623,9,0.0566,-3.757,0,0.0801,137.895,4,0.542,0
11374,232253,0.216,0.75,0.4039999999999999,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,1
946,250906,0.909,0.643,0.344,0.0112,2,0.106,-11.342,1,0.0349,144.171,4,0.547,1
2171,205026,0.000553,0.4029999999999999,0.648,6.879999999999999e-05,9,0.421,-8.1,0,0.0325,126.682,4,0.904,0
3372,205493,0.094,0.813,0.629,0.00396,1,0.0429,-7.39,0,0.0895,151.903,4,0.8190000000000001,0
621,266266,0.64,0.207,0.358,0.000356,10,0.166,-9.672,1,0.0289,62.33,3,0.209,0
15459,164267,0.0211,0.713,0.894,0.0,5,0.37,-3.48,0,0.0426,96.068,4,0.614,0
12189,195600,0.272,0.774,0.794,0.0,1,0.187,-3.984,0,0.33,149.871,4,0.853,0
14173,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999,1
6451,248600,0.000287,0.561,0.736,0.00303,10,0.118,-7.013999999999999,1,0.0409999999999999,124.983,4,0.31,0
15654,211720,0.00648,0.551,0.741,0.00603,8,0.0707,-4.245,1,0.0289999999999999,79.984,4,0.3989999999999999,0
11182,127934,0.82,0.861,0.296,0.597,9,0.0955,-18.689,1,0.156,144.059,4,0.508,0
9928,161346,0.0173,0.841,0.8140000000000001,0.0272,4,0.35,-4.909,0,0.0807,119.006,4,0.7759999999999999,0
6924,237986,0.0162,0.6559999999999999,0.884,0.0,2,0.145,-4.748,1,0.0372,105.009,4,0.86,1
9623,255737,0.0106,0.499,0.8809999999999999,0.0,11,0.0887,-5.577999999999999,1,0.0588,122.107,4,0.477,0
7483,255378,0.0146,0.936,0.588,0.0,7,0.139,-6.948,0,0.136,124.987,4,0.238,1
807,289680,0.0476,0.6970000000000001,0.665,0.00665,6,0.0796,-12.907,0,0.0412,108.535,4,0.485,0
15979,247426,0.0038,0.532,0.7829999999999999,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,0
9213,254933,0.0107,0.846,0.77,0.000123,9,0.0558,-7.489,1,0.283,92.057,4,0.773,0
3010,219200,0.0196,0.532,0.662,8e-05,2,0.425,-8.093,1,0.0314,110.698,4,0.368,0
11121,180406,0.887,0.413,0.109,0.911,1,0.0818,-15.251,1,0.051,89.904,4,0.301,0
2778,228666,0.2189999999999999,0.633,0.934,0.00021,0,0.0592,-3.594,1,0.0344,128.606,4,0.963,0
16803,172598,0.00755,0.8109999999999999,0.596,1.15e-05,11,0.0588,-5.428,1,0.0621,130.03,4,0.6729999999999999,0
291,219466,0.047,0.6,0.897,0.727,3,0.0672,-7.275,1,0.0477,137.375,4,0.6759999999999999,0
16161,193575,0.484,0.828,0.37,0.0,7,0.119,-7.441,0,0.26,149.964,4,0.5489999999999999,1
13297,195056,0.986,0.381,0.456,0.916,7,0.345,-14.043,1,0.0681,113.403,4,0.914,0
3976,233666,0.155,0.81,0.928,1.47e-06,7,0.0598,-5.319,1,0.0491,142.405,4,0.973,0
3805,224160,0.644,0.884,0.7070000000000001,6.47e-06,1,0.0821,-2.875,0,0.0383,134.99200000000002,4,0.946,0
10212,156640,0.779,0.585,0.7120000000000001,0.125,7,0.491,-8.59,1,0.0806,82.01299999999999,4,0.807,0
7762,205120,0.0582,0.865,0.8440000000000001,0.0,8,0.373,-4.946000000000001,1,0.311,150.09,4,0.755,0
1773,232000,0.038,0.473,0.604,0.0,7,0.103,-4.034,1,0.0337,123.857,4,0.271,0
14619,207960,0.8290000000000001,0.789,0.417,0.0,7,0.163,-11.078,1,0.0405,127.709,3,0.8340000000000001,0
15626,178596,0.108,0.5760000000000001,0.98,0.000588,7,0.175,-1.767,0,0.067,128.013,4,0.233,0
2766,254173,0.6829999999999999,0.575,0.318,0.000202,0,0.0934,-16.729,1,0.109,104.522,4,0.385,1
11807,163906,0.0258,0.753,0.78,0.0,9,0.0694,-5.835,1,0.0826,163.96200000000002,4,0.534,1
6734,212962,0.115,0.8690000000000001,0.586,0.0892,9,0.11,-6.197,1,0.0408,119.47,4,0.888,0
12693,165773,0.0362,0.8029999999999999,0.528,0.7759999999999999,8,0.0712,-9.717,1,0.0563,112.041,5,0.2769999999999999,0
7462,195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,1
10422,281186,0.000324,0.599,0.718,6.86e-05,10,0.1939999999999999,-6.392,1,0.0288,126.005,4,0.777,0
7339,206605,0.00457,0.3339999999999999,0.81,0.0,9,0.158,-4.855,0,0.0632,151.643,4,0.306,1
12911,226082,0.000101,0.478,0.977,1.66e-06,6,0.0186,-3.252,1,0.172,130.028,4,0.215,0
17193,211840,0.1939999999999999,0.921,0.442,6.11e-06,1,0.0907,-6.347,1,0.287,124.055,4,0.0552,0
11389,246088,0.367,0.6,0.304,5.93e-06,5,0.0864,-11.969,0,0.0915,61.57899999999999,4,0.17,1
8246,138973,0.617,0.439,0.4579999999999999,6.02e-05,1,0.121,-9.906,1,0.0675,174.14700000000002,4,0.866,0
187,241853,0.0187,0.3379999999999999,0.8029999999999999,0.0,8,0.136,-5.412000000000001,0,0.0413,151.994,4,0.4,1
16356,168066,0.546,0.58,0.519,0.867,1,0.0959,-12.858,1,0.0372,97.314,4,0.0384,0
6259,188333,0.501,0.851,0.484,0.0,10,0.12,-6.9270000000000005,0,0.133,141.898,4,0.3829999999999999,0
873,208840,0.0327,0.866,0.698,0.0187,10,0.108,-7.976,0,0.272,94.64,4,0.713,0
11587,157697,0.5,0.7090000000000001,0.6859999999999999,0.00116,0,0.0861,-5.954,1,0.209,130.062,4,0.352,0
4281,218250,0.0348,0.732,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589,1
7374,294906,0.4429999999999999,0.4629999999999999,0.92,0.0,3,0.354,-2.845,0,0.411,174.202,4,0.521,0
18691,156342,0.636,0.647,0.618,0.517,10,0.114,-7.102,1,0.0597,87.45700000000001,4,0.228,0
1308,210133,0.614,0.527,0.6890000000000001,0.0,8,0.381,-5.684,1,0.0681,102.24,4,0.691,0
1999,117666,0.246,0.622,0.645,0.0001159999999999,4,0.0894,-11.847,1,0.0567,175.84,4,0.863,0
14348,164253,0.354,0.598,0.674,0.413,1,0.0878,-9.426,1,0.0603,74.77199999999999,4,0.481,0
7822,234213,0.242,0.561,0.741,0.0,0,0.0874,-5.8420000000000005,1,0.0537,127.467,4,0.4039999999999999,0
3439,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575,1
7474,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,1
5613,188251,0.0151,0.5770000000000001,0.7809999999999999,0.0,5,0.179,-3.154,1,0.0315,124.012,4,0.424,0
6889,148533,0.336,0.7190000000000001,0.777,0.0,5,0.148,-8.579,1,0.0558,125.412,4,0.94,0
1201,208680,0.023,0.526,0.7490000000000001,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,0.421,1
3708,220306,0.0151,0.884,0.346,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,0.376,0
9443,208139,0.0463,0.578,0.825,0.0201,5,0.162,-4.659,0,0.0284,113.907,4,0.951,0
4747,269746,0.203,0.7709999999999999,0.3779999999999999,9.26e-05,2,0.0956,-8.175,1,0.0446,116.012,4,0.0392,0
13145,250244,0.00504,0.754,0.8340000000000001,9.26e-05,3,0.104,-3.953,1,0.0653,118.0,4,0.964,0
16892,178476,0.499,0.586,0.417,0.00262,0,0.121,-9.683,1,0.0528,97.026,4,0.226,0
10084,276000,0.00602,0.391,0.925,0.0998,9,0.0585,-5.152,0,0.0365,173.99,4,0.138,0
443,269920,0.00501,0.27,0.944,2.05e-05,4,0.1159999999999999,-4.199,1,0.0975,146.347,4,0.606,1
15705,213147,0.0175,0.765,0.657,0.0,11,0.345,-6.394,0,0.0829,91.998,4,0.5529999999999999,0
11412,181453,0.0123,0.722,0.482,0.0,2,0.1119999999999999,-11.249,1,0.325,81.735,4,0.0842,0
6336,277720,0.00145,0.451,0.7809999999999999,0.00166,10,0.275,-6.613,1,0.0294,81.503,4,0.409,0
3685,191436,0.21,0.831,0.782,0.0,0,0.113,-6.274,1,0.15,141.869,4,0.1989999999999999,1
8912,206807,0.0563,0.7020000000000001,0.725,0.0,9,0.8909999999999999,-5.129,1,0.0677,131.923,4,0.602,0
12722,219693,0.63,0.71,0.407,0.000157,10,0.0948,-9.418,0,0.0925,118.091,4,0.3389999999999999,0
7205,202105,0.853,0.748,0.316,0.818,2,0.0595,-16.602999999999998,1,0.0344,86.053,4,0.473,0
16662,298520,0.0402,0.551,0.878,0.12,9,0.111,-3.952,0,0.0285,135.988,4,0.514,0
6050,245666,0.00662,0.62,0.503,0.0,2,0.3329999999999999,-9.77,1,0.0303,105.167,4,0.917,0
9722,121880,0.00188,0.6579999999999999,0.7090000000000001,0.00447,8,0.0657,-6.736000000000001,1,0.0904,129.69899999999998,4,0.855,0
6402,212400,0.0262,0.695,0.976,2.4100000000000003e-05,8,0.182,-6.982,1,0.0428,113.357,4,0.937,0
15904,226160,0.0408,0.648,0.738,0.0,6,0.292,-5.882999999999999,0,0.247,159.145,4,0.603,0
17614,232959,0.0236,0.884,0.5589999999999999,0.0,0,0.1009999999999999,-7.442,1,0.12,97.994,4,0.342,1
144,244506,0.0572,0.585,0.7759999999999999,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,0.427,1
12346,227864,0.222,0.753,0.406,0.0,9,0.2789999999999999,-8.676,0,0.0376,104.944,4,0.759,0
6292,218778,0.115,0.545,0.908,0.0,0,0.0877,-6.547999999999999,1,0.0512,120.155,4,0.391,0
18075,128453,0.43,0.48,0.6759999999999999,0.86,5,0.114,-12.276,1,0.0603,60.07,4,0.159,0
4635,198930,0.134,0.759,0.359,0.0,2,0.0996,-10.033,0,0.0527,110.98,4,0.246,0
9514,198403,0.926,0.397,0.249,0.0,5,0.115,-10.484000000000002,1,0.0394,79.61399999999999,4,0.3289999999999999,1
15804,229525,0.369,0.6890000000000001,0.481,1.03e-06,10,0.0649,-7.502999999999999,1,0.0815,80.025,4,0.283,1
2335,202853,0.0824,0.741,0.894,0.0527,4,0.089,-3.826,1,0.0495,114.869,4,0.96,1
15700,218400,0.0357,0.6890000000000001,0.969,9.56e-06,0,0.08,-3.0410000000000004,1,0.0581,92.506,4,0.638,0
8054,197124,0.00281,0.633,0.976,1.29e-05,8,0.382,-5.362,1,0.0519,142.02700000000002,4,0.493,0
9954,233181,0.529,0.662,0.5589999999999999,0.00592,7,0.0657,-6.521,0,0.0748,176.113,4,0.726,0
14321,225483,0.299,0.8740000000000001,0.492,0.0,9,0.0983,-7.399,0,0.0604,127.067,4,0.5870000000000001,1
2607,181772,0.209,0.457,0.883,5.11e-06,10,0.0912,-5.61,0,0.0376,99.937,4,0.736,0
3028,258333,0.000206,0.37,0.946,0.0204,0,0.315,-3.849,1,0.0765,130.556,4,0.387,0
5649,190773,0.324,0.7170000000000001,0.529,0.000877,0,0.121,-7.622999999999999,1,0.0563,177.005,4,0.821,0
245,193800,0.908,0.57,0.301,0.574,7,0.123,-13.845999999999998,1,0.0518,118.337,4,0.431,0
18323,253813,0.03,0.649,0.552,6.47e-06,1,0.111,-5.419,0,0.0292,89.969,4,0.158,1
18199,180820,0.0645,0.608,0.755,0.0,0,0.155,-4.197,1,0.0478,128.03799999999998,4,0.6629999999999999,0
1636,187371,0.0108,0.528,0.861,0.0,2,0.268,-4.309,1,0.0518,95.02,4,0.591,0
13648,191935,0.4429999999999999,0.774,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648,0
902,218026,0.0463,0.799,0.642,0.0,8,0.0616,-5.523,0,0.13,92.907,4,0.536,0
8131,265533,0.3939999999999999,0.413,0.8290000000000001,0.0,4,0.108,-11.111,1,0.529,191.477,4,0.677,0
12247,350260,0.131,0.7929999999999999,0.51,0.861,1,0.0681,-8.88,1,0.039,120.003,4,0.433,0
14730,133893,0.153,0.747,0.477,1.09e-05,4,0.878,-6.06,0,0.198,95.968,4,0.882,0
13130,227690,0.162,0.591,0.481,0.0,7,0.0579999999999999,-8.314,1,0.0349,115.062,4,0.244,0
1794,201080,0.225,0.763,0.615,0.0,9,0.103,-9.026,1,0.0483,120.018,4,0.8059999999999999,0
12785,162488,0.00451,0.799,0.659,0.0,10,0.13,-5.593,0,0.272,177.957,4,0.256,0
8399,219386,0.0342,0.672,0.82,6.67e-06,0,0.0921,-5.473,1,0.0767,100.069,4,0.4629999999999999,0
12176,207454,0.0876,0.838,0.8270000000000001,0.0254,1,0.04,-5.211,1,0.121,124.03,4,0.74,0
2870,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,1
15801,156600,0.156,0.5920000000000001,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796,1
17378,231800,0.0334,0.809,0.818,0.00264,1,0.196,-3.432,0,0.0373,109.821,4,0.632,0
10921,289560,0.0386,0.65,0.429,0.0,2,0.139,-13.071,1,0.192,141.855,4,0.3329999999999999,0
7513,198087,0.00294,0.956,0.544,0.0,1,0.104,-6.41,1,0.0822,104.011,4,0.127,1
6634,160293,1.37e-06,0.304,0.991,0.909,0,0.29,-4.053999999999999,1,0.115,86.948,4,0.0393,0
5257,221400,0.5770000000000001,0.7090000000000001,0.295,0.0,4,0.248,-16.319000000000003,1,0.0753,88.36399999999999,4,0.496,0
4527,192000,0.165,0.74,0.84,0.0,1,0.0829,-5.827999999999999,1,0.12,100.021,4,0.703,0
14442,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319,1
6327,161963,0.0314,0.6809999999999999,0.768,0.0,6,0.0839,-4.356,0,0.0774,162.976,4,0.718,0
17057,183454,0.321,0.568,0.368,0.000618,11,0.121,-12.486,0,0.447,79.697,4,0.0544,1
15689,221640,0.0403,0.7559999999999999,0.6459999999999999,0.00784,2,0.166,-8.126,1,0.034,109.983,4,0.381,0
12165,183750,0.00145,0.805,0.949,0.795,6,0.0655,-2.404,1,0.0471,128.005,4,0.6629999999999999,0
8370,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942,1
8654,209736,0.278,0.938,0.382,0.0,10,0.126,-8.548,1,0.482,120.045,4,0.66,0
9671,165714,0.207,0.462,0.8370000000000001,0.0,9,0.0967,-5.078,1,0.0868,129.01,4,0.496,0
15465,136000,0.00162,0.733,0.889,0.0,7,0.337,-4.396,1,0.0414,120.046,4,0.785,0
7690,253390,0.099,0.816,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,1
18763,218502,0.701,0.546,0.411,9.73e-05,2,0.0955,-9.308,1,0.0475,79.785,4,0.528,1
8821,193400,0.0162,0.782,0.6,1.81e-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612,1
3707,268933,0.331,0.782,0.436,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,0.243,1
9533,157068,0.939,0.629,0.23,0.00123,10,0.123,-12.604,1,0.0364,117.177,4,0.62,0
6361,216129,0.000336,0.7829999999999999,0.926,0.00924,7,0.121,-4.839,1,0.107,160.001,4,0.637,0
4654,203417,0.0169,0.596,0.8540000000000001,0.0,7,0.124,-5.114,0,0.4629999999999999,120.274,4,0.152,1
9077,258687,0.0461,0.8340000000000001,0.878,0.0,8,0.3339999999999999,-9.484,1,0.15,102.848,4,0.418,0
8664,225352,0.0691,0.782,0.742,1.82e-06,8,0.211,-2.25,1,0.107,122.031,4,0.3979999999999999,0
9872,184058,0.612,0.789,0.609,0.0,0,0.166,-5.324,1,0.0436,140.064,4,0.7909999999999999,0
17408,180000,0.346,0.638,0.7170000000000001,0.0,2,0.105,-4.722,1,0.0337,100.027,4,0.249,1
523,205560,0.0004019999999999,0.442,0.759,0.0081,10,0.174,-13.475,1,0.0354,198.117,4,0.2789999999999999,0
6640,241466,7.03e-05,0.2289999999999999,0.994,0.00548,6,0.318,-3.431,1,0.22,156.623,4,0.115,0
4050,288733,0.145,0.542,0.5589999999999999,7.81e-06,1,0.68,-9.177,1,0.384,106.752,4,0.281,0
7220,134592,0.0496,0.914,0.578,2.51e-06,8,0.0881,-7.882999999999999,0,0.238,150.04399999999998,4,0.847,0
14213,206184,0.166,0.752,0.6940000000000001,0.0,11,0.114,-7.081,0,0.3929999999999999,94.699,4,0.7140000000000001,0
9952,208235,0.135,0.826,0.499,0.0,4,0.0672,-7.225,0,0.0476,102.057,3,0.769,0
4691,199320,0.283,0.703,0.747,0.0,0,0.396,-4.446000000000001,0,0.0895,149.974,4,0.7,1
1784,336693,0.632,0.376,0.521,2.24e-06,0,0.215,-7.672999999999999,1,0.042,122.817,3,0.19,0
2381,249293,0.00137,0.669,0.809,0.0,7,0.38,-7.146,1,0.147,97.885,4,0.5720000000000001,0
6215,207619,0.00106,0.78,0.8690000000000001,0.696,1,0.375,-3.699,1,0.09,126.028,4,0.363,0
12474,193680,0.0822,0.353,0.755,0.0,1,0.39,-6.276,0,0.733,191.153,4,0.437,1
3704,236614,0.0172,0.925,0.4429999999999999,0.0,1,0.276,-8.216000000000001,1,0.264,136.078,4,0.35,0
8264,133477,0.7509999999999999,0.3879999999999999,0.59,0.0,6,0.25,-7.172999999999999,1,0.0565,155.208,4,0.747,0
11164,123200,0.377,0.647,0.545,0.5539999999999999,1,0.13,-8.015,0,0.0356,150.002,4,0.299,0
16872,263120,0.1119999999999999,0.514,0.836,0.0,5,0.0878,-3.663,1,0.0381,143.888,4,0.501,0
16169,279256,0.0583,0.878,0.527,0.0,4,0.0976,-5.194,0,0.111,129.964,4,0.178,1
16878,215563,0.8240000000000001,0.629,0.208,3.700000000000001e-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685,1
17980,256693,0.0639,0.742,0.945,0.165,5,0.131,-6.445,1,0.0428,112.977,4,0.742,0
5621,175253,0.45,0.846,0.5,0.000632,1,0.122,-4.145,0,0.0408,97.03,4,0.46,0
17204,249533,0.0161,0.68,0.687,0.0,9,0.261,-6.162000000000001,0,0.0709,150.053,4,0.467,0
4744,236525,0.902,0.5760000000000001,0.291,0.0,10,0.103,-7.826,1,0.0302,67.887,4,0.283,0
10738,138024,0.0362,0.636,0.754,0.6970000000000001,2,0.0955,-5.957999999999999,1,0.37,84.126,4,0.583,0
8673,160304,0.0249,0.75,0.8909999999999999,6.48e-06,9,0.0569,-3.738,1,0.2269999999999999,128.065,4,0.5529999999999999,0
3290,262259,0.78,0.55,0.348,0.0,0,0.0999,-10.682,1,0.047,65.973,4,0.15,0
2007,123000,0.238,0.741,0.6659999999999999,0.0,2,0.312,-6.877999999999999,1,0.0326,93.686,4,0.941,0
6621,213533,1.27e-05,0.302,0.943,0.000761,0,0.0435,-2.483,1,0.0739,134.946,3,0.161,0
7014,229360,0.0921,0.72,0.802,0.0,1,0.6940000000000001,-5.797000000000001,1,0.0582,124.043,4,0.723,1
964,231666,0.0177,0.508,0.597,0.000856,4,0.091,-8.062999999999999,1,0.0396,81.98200000000001,4,0.185,1
4153,135668,0.987,0.235,0.111,0.949,4,0.122,-21.701,1,0.0323,167.205,5,0.104,1
18678,173925,0.125,0.71,0.563,0.0,7,0.196,-8.004,1,0.0403,101.931,4,0.427,0
13465,221080,0.457,0.721,0.792,7.08e-05,8,0.0632,-5.42,0,0.0481,93.967,4,0.8740000000000001,0
15202,241613,0.586,0.504,0.64,0.0,7,0.176,-3.977,1,0.0402,129.924,4,0.436,0
10589,150088,0.457,0.8540000000000001,0.5760000000000001,8.58e-05,4,0.0933,-14.534,0,0.0457,104.991,4,0.482,0
17698,209973,0.0071,0.703,0.6459999999999999,3.8e-06,1,0.16,-10.036,1,0.372,92.029,4,0.752,0
16620,214857,0.7609999999999999,0.526,0.236,0.00387,2,0.126,-13.59,0,0.0955,103.401,4,0.299,0
10026,201600,0.4589999999999999,0.779,0.654,0.0,8,0.308,-5.374,1,0.0474,105.05,3,0.933,1
18399,205469,0.148,0.71,0.695,1.35e-06,0,0.132,-7.007999999999999,1,0.0405,120.007,4,0.455,0
2966,350373,0.00596,0.319,0.8390000000000001,7.99e-05,0,0.0764,-7.341,1,0.0404,144.938,4,0.5379999999999999,0
6010,220320,0.2239999999999999,0.7440000000000001,0.472,0.000215,7,0.239,-9.773,0,0.111,104.058,4,0.281,0
405,262600,0.3779999999999999,0.6779999999999999,0.622,0.000953,11,0.363,-8.875,1,0.0301,102.229,1,0.471,0
549,266626,0.0135,0.616,0.965,0.000174,11,0.119,-4.464,1,0.0613,126.535,4,0.405,0
11481,215405,0.527,0.607,0.581,0.000107,0,0.098,-6.157,0,0.135,179.82299999999998,4,0.6679999999999999,0
4306,217933,0.0062299999999999,0.735,0.482,0.0144,8,0.4479999999999999,-9.445,1,0.139,181.995,4,0.315,1
3513,168521,0.069,0.7759999999999999,0.8109999999999999,0.000494,2,0.3329999999999999,-5.273,1,0.0876,116.696,4,0.5820000000000001,0
8574,217746,0.387,0.4029999999999999,0.495,8.03e-06,10,0.147,-6.888,0,0.0312,132.91,4,0.38,1
8058,193466,0.0109,0.7809999999999999,0.599,1.12e-06,7,0.109,-6.501,1,0.0436,120.053,4,0.608,0
2842,303306,0.529,0.679,0.564,0.0709,10,0.275,-11.247,1,0.0267,134.586,4,0.926,0
2581,243960,0.0182,0.507,0.7290000000000001,1.4e-06,11,0.0658,-5.399,0,0.0393,105.013,4,0.272,1
14346,207021,0.475,0.478,0.858,0.0961,10,0.336,-8.463,1,0.236,172.016,5,0.524,0
11889,198281,0.00557,0.698,0.875,1.88e-06,11,0.0618,-4.665,1,0.0824,115.012,4,0.39,0
